2026-02-03 21:05:11,286 | INFO | retail_lakehouse | Logging initialized
2026-02-03 21:05:11,286 | INFO | retail_lakehouse | Log file: D:\Python_Projects\RetailLakehouse\logs\pipeline_20260203_210511.log
2026-02-03 21:05:11,286 | INFO | retail_lakehouse | RetailLakehouse Pipeline Started

2026-02-03 21:05:11,622 | INFO | retail_lakehouse | Starting: extract_inventory_movements_to_parquet
2026-02-03 21:05:11,706 | INFO | retail_lakehouse | Completed: extract_inventory_movements_to_parquet

2026-02-03 21:05:11,717 | INFO | retail_lakehouse | Starting: extract_master_data
2026-02-03 21:05:11,802 | INFO | retail_lakehouse | Completed: extract_master_data

2026-02-03 21:05:11,814 | INFO | retail_lakehouse | Starting: extract_payment_to_parquet
2026-02-03 21:05:11,829 | INFO | retail_lakehouse | Completed: extract_payment_to_parquet

2026-02-03 21:05:11,841 | INFO | retail_lakehouse | Starting: extract_purchase_orders_to_parquet
2026-02-03 21:05:11,856 | INFO | retail_lakehouse | Completed: extract_purchase_orders_to_parquet

2026-02-03 21:05:11,867 | INFO | retail_lakehouse | Starting: extract_sales_return_to_parquet
2026-02-03 21:05:11,882 | INFO | retail_lakehouse | Completed: extract_sales_return_to_parquet

2026-02-03 21:05:11,895 | INFO | retail_lakehouse | Starting: extract_sales_transaction_to_parquet
2026-02-03 21:05:11,920 | INFO | retail_lakehouse | Completed: extract_sales_transaction_to_parquet

2026-02-03 21:05:11,920 | INFO | retail_lakehouse | Pipeline Finished Successfully!
2026-02-03 21:05:11,920 | INFO | retail_lakehouse | RetailLakehouse Pipeline Started

2026-02-03 21:05:11,935 | CRITICAL | retail_lakehouse | PIPELINE STOPPED DUE TO ERROR
