2026-02-03 19:33:45,976 | INFO | retail_lakehouse | Logging initialized
2026-02-03 19:33:45,976 | INFO | retail_lakehouse | Log file: D:\Python_Projects\RetailLakehouse\logs\pipeline_20260203_193345.log
2026-02-03 19:33:45,977 | INFO | retail_lakehouse | RetailLakehouse Pipeline Started

2026-02-03 19:33:45,977 | INFO | retail_lakehouse | Starting: extract_inventory_movements_to_parquet
2026-02-03 19:33:46,548 | INFO | retail_lakehouse | Completed: extract_inventory_movements_to_parquet

2026-02-03 19:33:46,548 | INFO | retail_lakehouse | Starting: extract_master_data
2026-02-03 19:33:46,632 | INFO | retail_lakehouse | Completed: extract_master_data

2026-02-03 19:33:46,632 | INFO | retail_lakehouse | Starting: extract_payment_to_parquet
2026-02-03 19:33:46,643 | INFO | retail_lakehouse | Completed: extract_payment_to_parquet

2026-02-03 19:33:46,643 | INFO | retail_lakehouse | Starting: extract_purchase_orders_to_parquet
2026-02-03 19:33:46,655 | INFO | retail_lakehouse | Completed: extract_purchase_orders_to_parquet

2026-02-03 19:33:46,655 | INFO | retail_lakehouse | Starting: extract_sales_return_to_parquet
2026-02-03 19:33:46,666 | INFO | retail_lakehouse | Completed: extract_sales_return_to_parquet

2026-02-03 19:33:46,666 | INFO | retail_lakehouse | Starting: extract_sales_transaction_to_parquet
2026-02-03 19:33:46,678 | INFO | retail_lakehouse | Completed: extract_sales_transaction_to_parquet

2026-02-03 19:33:46,678 | INFO | retail_lakehouse | Pipeline Finished Successfully!
2026-02-03 19:33:46,678 | INFO | retail_lakehouse | RetailLakehouse Pipeline Started

2026-02-03 19:33:46,678 | INFO | retail_lakehouse | Starting: <function transform_sales_data at 0x000001E91BD167A0>
2026-02-03 19:33:46,804 | INFO | retail_lakehouse | Completed: <function transform_sales_data at 0x000001E91BD167A0>

2026-02-03 19:33:46,805 | INFO | retail_lakehouse | Starting: transform_purchase_data
2026-02-03 19:33:46,844 | INFO | retail_lakehouse | Completed: transform_purchase_data

2026-02-03 19:33:46,844 | INFO | retail_lakehouse | Starting: transform_inventory_movement_data
2026-02-03 19:33:46,869 | INFO | retail_lakehouse | Completed: transform_inventory_movement_data

2026-02-03 19:33:46,870 | INFO | retail_lakehouse | Starting: transform_sales_return_data
2026-02-03 19:33:46,907 | INFO | retail_lakehouse | Completed: transform_sales_return_data

2026-02-03 19:33:46,907 | INFO | retail_lakehouse | Starting: transform_payment_data
2026-02-03 19:33:46,957 | INFO | retail_lakehouse | Completed: transform_payment_data

2026-02-03 19:33:46,957 | INFO | retail_lakehouse | Starting: transform_calendar_data
2026-02-03 19:33:46,975 | INFO | retail_lakehouse | Completed: transform_calendar_data

2026-02-03 19:33:46,975 | INFO | retail_lakehouse | Starting: transform_category_data
2026-02-03 19:33:46,993 | INFO | retail_lakehouse | Completed: transform_category_data

2026-02-03 19:33:46,993 | INFO | retail_lakehouse | Starting: transform_product_data
2026-02-03 19:33:47,003 | INFO | retail_lakehouse | Completed: transform_product_data

2026-02-03 19:33:47,003 | INFO | retail_lakehouse | Starting: transform_store_data
2026-02-03 19:33:47,013 | INFO | retail_lakehouse | Completed: transform_store_data

2026-02-03 19:33:47,013 | INFO | retail_lakehouse | Starting: transform_supplier_data
2026-02-03 19:33:47,025 | INFO | retail_lakehouse | Completed: transform_supplier_data

2026-02-03 19:33:47,025 | INFO | retail_lakehouse | Starting: transform_customer_data
2026-02-03 19:33:47,038 | INFO | retail_lakehouse | Completed: transform_customer_data

2026-02-03 19:33:47,039 | INFO | retail_lakehouse | Starting: transform_employee_data
2026-02-03 19:33:47,058 | INFO | retail_lakehouse | Completed: transform_employee_data

2026-02-03 19:33:47,059 | INFO | retail_lakehouse | Starting: build_dim_product
2026-02-03 19:33:47,080 | INFO | retail_lakehouse | Completed: build_dim_product

2026-02-03 19:33:47,080 | INFO | retail_lakehouse | Starting: build_dim_customers
2026-02-03 19:33:47,103 | INFO | retail_lakehouse | Completed: build_dim_customers

2026-02-03 19:33:47,103 | INFO | retail_lakehouse | Starting: build_dim_calendar
2026-02-03 19:33:47,126 | INFO | retail_lakehouse | Completed: build_dim_calendar

2026-02-03 19:33:47,126 | INFO | retail_lakehouse | Starting: build_dim_supplier
2026-02-03 19:33:47,141 | INFO | retail_lakehouse | Completed: build_dim_supplier

2026-02-03 19:33:47,141 | INFO | retail_lakehouse | Starting: build_dim_Category
2026-02-03 19:33:47,152 | INFO | retail_lakehouse | Completed: build_dim_Category

2026-02-03 19:33:47,153 | INFO | retail_lakehouse | Starting: build_dim_store
2026-02-03 19:33:47,166 | INFO | retail_lakehouse | Completed: build_dim_store

2026-02-03 19:33:47,167 | INFO | retail_lakehouse | Starting: build_dim_employee
2026-02-03 19:33:47,183 | INFO | retail_lakehouse | Completed: build_dim_employee

2026-02-03 19:33:47,183 | INFO | retail_lakehouse | Starting: build_fact_category_performance
2026-02-03 19:33:47,246 | INFO | retail_lakehouse | Completed: build_fact_category_performance

2026-02-03 19:33:47,246 | INFO | retail_lakehouse | Starting: build_fact_customer_summary
